...1	file_name	total_RNAs	time	rep	condition
2985	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_010_results_results_cell_34.npz	0	72hpi	rep3	WT Mock
2986	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_010_results_results_cell_35.npz	0	72hpi	rep3	WT Mock
2987	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_010_results_results_cell_36.npz	0	72hpi	rep3	WT Mock
2988	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_010_results_results_cell_37.npz	0	72hpi	rep3	WT Mock
2989	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_010_results_results_cell_38.npz	0	72hpi	rep3	WT Mock
2990	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_010_results_results_cell_39.npz	0	72hpi	rep3	WT Mock
2991	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_010_results_results_cell_40.npz	0	72hpi	rep3	WT Mock
2992	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_010_results_results_cell_41.npz	1	72hpi	rep3	WT Mock
2993	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_010_results_results_cell_42.npz	0	72hpi	rep3	WT Mock
2994	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_010_results_results_cell_43.npz	0	72hpi	rep3	WT Mock
2995	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_010_results_results_cell_44.npz	0	72hpi	rep3	WT Mock
2996	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_010_results_results_cell_45.npz	0	72hpi	rep3	WT Mock
2997	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_010_results_results_cell_46.npz	0	72hpi	rep3	WT Mock
2998	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_010_results_results_cell_47.npz	0	72hpi	rep3	WT Mock
2999	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_010_results_results_cell_48.npz	0	72hpi	rep3	WT Mock
3000	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_010_results_results_cell_49.npz	0	72hpi	rep3	WT Mock
3001	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_010_results_results_cell_50.npz	0	72hpi	rep3	WT Mock
3002	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_010_results_results_cell_51.npz	1	72hpi	rep3	WT Mock
3003	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_010_results_results_cell_52.npz	0	72hpi	rep3	WT Mock
3004	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_010_results_results_cell_53.npz	0	72hpi	rep3	WT Mock
3005	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_010_results_results_cell_54.npz	0	72hpi	rep3	WT Mock
3006	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_010_results_results_cell_55.npz	0	72hpi	rep3	WT Mock
3007	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_010_results_results_cell_56.npz	1	72hpi	rep3	WT Mock
3008	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_010_results_results_cell_57.npz	1	72hpi	rep3	WT Mock
3009	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_010_results_results_cell_58.npz	0	72hpi	rep3	WT Mock
3010	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_010_results_results_cell_59.npz	0	72hpi	rep3	WT Mock
3011	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_0.npz	7427	72hpi	rep3	MKRN1KO HIV
3012	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_1.npz	5414	72hpi	rep3	MKRN1KO HIV
3013	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_2.npz	1984	72hpi	rep3	MKRN1KO HIV
3014	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_3.npz	8786	72hpi	rep3	MKRN1KO HIV
3015	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_4.npz	5029	72hpi	rep3	MKRN1KO HIV
3016	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_5.npz	4304	72hpi	rep3	MKRN1KO HIV
3017	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_6.npz	1205	72hpi	rep3	MKRN1KO HIV
3018	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_7.npz	561	72hpi	rep3	MKRN1KO HIV
3019	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_8.npz	3845	72hpi	rep3	MKRN1KO HIV
3020	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_9.npz	2676	72hpi	rep3	MKRN1KO HIV
3021	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_10.npz	5471	72hpi	rep3	MKRN1KO HIV
3022	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_11.npz	5621	72hpi	rep3	MKRN1KO HIV
3023	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_12.npz	7052	72hpi	rep3	MKRN1KO HIV
3024	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_13.npz	1403	72hpi	rep3	MKRN1KO HIV
3025	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_14.npz	1619	72hpi	rep3	MKRN1KO HIV
3026	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_15.npz	3078	72hpi	rep3	MKRN1KO HIV
3027	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_16.npz	5067	72hpi	rep3	MKRN1KO HIV
3028	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_17.npz	3217	72hpi	rep3	MKRN1KO HIV
3029	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_18.npz	3511	72hpi	rep3	MKRN1KO HIV
3030	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_19.npz	265	72hpi	rep3	MKRN1KO HIV
3031	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_20.npz	244	72hpi	rep3	MKRN1KO HIV
3032	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_21.npz	13	72hpi	rep3	MKRN1KO HIV
3033	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_22.npz	76	72hpi	rep3	MKRN1KO HIV
3034	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_23.npz	10	72hpi	rep3	MKRN1KO HIV
3035	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_24.npz	11	72hpi	rep3	MKRN1KO HIV
3036	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_25.npz	41	72hpi	rep3	MKRN1KO HIV
3037	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_26.npz	1509	72hpi	rep3	MKRN1KO HIV
3038	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_27.npz	2867	72hpi	rep3	MKRN1KO HIV
3039	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_28.npz	71	72hpi	rep3	MKRN1KO HIV
3040	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_29.npz	2102	72hpi	rep3	MKRN1KO HIV
3041	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_30.npz	110	72hpi	rep3	MKRN1KO HIV
3042	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_31.npz	93	72hpi	rep3	MKRN1KO HIV
3043	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_32.npz	26	72hpi	rep3	MKRN1KO HIV
3044	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_33.npz	389	72hpi	rep3	MKRN1KO HIV
3045	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_34.npz	1205	72hpi	rep3	MKRN1KO HIV
3046	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_35.npz	1297	72hpi	rep3	MKRN1KO HIV
3047	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_36.npz	6508	72hpi	rep3	MKRN1KO HIV
3048	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_37.npz	7455	72hpi	rep3	MKRN1KO HIV
3049	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_38.npz	903	72hpi	rep3	MKRN1KO HIV
3050	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_39.npz	1818	72hpi	rep3	MKRN1KO HIV
3051	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_40.npz	287	72hpi	rep3	MKRN1KO HIV
3052	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_41.npz	2262	72hpi	rep3	MKRN1KO HIV
3053	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_42.npz	2917	72hpi	rep3	MKRN1KO HIV
3054	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_43.npz	4334	72hpi	rep3	MKRN1KO HIV
3055	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_44.npz	262	72hpi	rep3	MKRN1KO HIV
3056	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_45.npz	6470	72hpi	rep3	MKRN1KO HIV
3057	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_46.npz	3810	72hpi	rep3	MKRN1KO HIV
3058	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_47.npz	984	72hpi	rep3	MKRN1KO HIV
3059	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_48.npz	1192	72hpi	rep3	MKRN1KO HIV
3060	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_49.npz	1767	72hpi	rep3	MKRN1KO HIV
3061	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_50.npz	3731	72hpi	rep3	MKRN1KO HIV
3062	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_51.npz	47	72hpi	rep3	MKRN1KO HIV
3063	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_52.npz	818	72hpi	rep3	MKRN1KO HIV
3064	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_53.npz	677	72hpi	rep3	MKRN1KO HIV
3065	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_54.npz	120	72hpi	rep3	MKRN1KO HIV
3066	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_55.npz	1395	72hpi	rep3	MKRN1KO HIV
3067	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_56.npz	391	72hpi	rep3	MKRN1KO HIV
3068	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_57.npz	706	72hpi	rep3	MKRN1KO HIV
3069	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_58.npz	1412	72hpi	rep3	MKRN1KO HIV
3070	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_59.npz	2499	72hpi	rep3	MKRN1KO HIV
3071	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_60.npz	1352	72hpi	rep3	MKRN1KO HIV
3072	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_61.npz	1375	72hpi	rep3	MKRN1KO HIV
3073	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_62.npz	2570	72hpi	rep3	MKRN1KO HIV
3074	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_63.npz	15	72hpi	rep3	MKRN1KO HIV
3075	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_64.npz	1041	72hpi	rep3	MKRN1KO HIV
3076	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_65.npz	362	72hpi	rep3	MKRN1KO HIV
3077	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_66.npz	63	72hpi	rep3	MKRN1KO HIV
3078	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_67.npz	952	72hpi	rep3	MKRN1KO HIV
3079	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_68.npz	719	72hpi	rep3	MKRN1KO HIV
3080	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_69.npz	300	72hpi	rep3	MKRN1KO HIV
3081	20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_70.npz	307	72hpi	rep3	MKRN1KO HIV
3082	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_0.npz	0	72hpi	rep3	WT Mock
3083	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_1.npz	0	72hpi	rep3	WT Mock
3084	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_2.npz	6	72hpi	rep3	WT Mock
3085	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_3.npz	1	72hpi	rep3	WT Mock
3086	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_4.npz	0	72hpi	rep3	WT Mock
3087	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_5.npz	0	72hpi	rep3	WT Mock
3088	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_6.npz	0	72hpi	rep3	WT Mock
3089	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_7.npz	0	72hpi	rep3	WT Mock
3090	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_8.npz	1	72hpi	rep3	WT Mock
3091	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_9.npz	2	72hpi	rep3	WT Mock
3092	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_10.npz	1	72hpi	rep3	WT Mock
3093	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_11.npz	0	72hpi	rep3	WT Mock
3094	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_12.npz	3	72hpi	rep3	WT Mock
3095	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_13.npz	0	72hpi	rep3	WT Mock
3096	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_14.npz	0	72hpi	rep3	WT Mock
3097	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_15.npz	4	72hpi	rep3	WT Mock
3098	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_16.npz	0	72hpi	rep3	WT Mock
3099	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_17.npz	0	72hpi	rep3	WT Mock
3100	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_18.npz	5	72hpi	rep3	WT Mock
3101	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_19.npz	2	72hpi	rep3	WT Mock
3102	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_20.npz	1	72hpi	rep3	WT Mock
3103	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_21.npz	0	72hpi	rep3	WT Mock
3104	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_22.npz	0	72hpi	rep3	WT Mock
3105	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_23.npz	0	72hpi	rep3	WT Mock
3106	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_24.npz	0	72hpi	rep3	WT Mock
3107	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_25.npz	0	72hpi	rep3	WT Mock
3108	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_26.npz	0	72hpi	rep3	WT Mock
3109	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_27.npz	0	72hpi	rep3	WT Mock
3110	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_28.npz	0	72hpi	rep3	WT Mock
3111	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_29.npz	0	72hpi	rep3	WT Mock
3112	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_30.npz	0	72hpi	rep3	WT Mock
3113	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_31.npz	0	72hpi	rep3	WT Mock
3114	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_32.npz	0	72hpi	rep3	WT Mock
3115	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_33.npz	0	72hpi	rep3	WT Mock
3116	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_34.npz	0	72hpi	rep3	WT Mock
3117	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_011_results_results_cell_35.npz	649	72hpi	rep3	WT Mock
3118	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_0.npz	1	72hpi	rep3	WT Mock
3119	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_1.npz	0	72hpi	rep3	WT Mock
3120	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_2.npz	0	72hpi	rep3	WT Mock
3121	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_3.npz	0	72hpi	rep3	WT Mock
3122	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_4.npz	0	72hpi	rep3	WT Mock
3123	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_5.npz	1	72hpi	rep3	WT Mock
3124	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_6.npz	0	72hpi	rep3	WT Mock
3125	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_7.npz	0	72hpi	rep3	WT Mock
3126	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_8.npz	0	72hpi	rep3	WT Mock
3127	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_9.npz	0	72hpi	rep3	WT Mock
3128	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_10.npz	0	72hpi	rep3	WT Mock
3129	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_11.npz	0	72hpi	rep3	WT Mock
3130	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_12.npz	0	72hpi	rep3	WT Mock
3131	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_13.npz	0	72hpi	rep3	WT Mock
3132	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_14.npz	0	72hpi	rep3	WT Mock
3133	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_15.npz	0	72hpi	rep3	WT Mock
3134	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_16.npz	0	72hpi	rep3	WT Mock
3135	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_17.npz	0	72hpi	rep3	WT Mock
3136	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_18.npz	0	72hpi	rep3	WT Mock
3137	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_19.npz	0	72hpi	rep3	WT Mock
3138	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_20.npz	1	72hpi	rep3	WT Mock
3139	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_21.npz	3	72hpi	rep3	WT Mock
3140	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_22.npz	0	72hpi	rep3	WT Mock
3141	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_23.npz	0	72hpi	rep3	WT Mock
3142	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_24.npz	0	72hpi	rep3	WT Mock
3143	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_25.npz	0	72hpi	rep3	WT Mock
3144	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_26.npz	0	72hpi	rep3	WT Mock
3145	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_27.npz	0	72hpi	rep3	WT Mock
3146	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_28.npz	0	72hpi	rep3	WT Mock
3147	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_29.npz	0	72hpi	rep3	WT Mock
3148	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_30.npz	2	72hpi	rep3	WT Mock
3149	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_31.npz	39	72hpi	rep3	WT Mock
3150	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_32.npz	0	72hpi	rep3	WT Mock
3151	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_33.npz	0	72hpi	rep3	WT Mock
3152	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_34.npz	0	72hpi	rep3	WT Mock
3153	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_35.npz	0	72hpi	rep3	WT Mock
3154	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_36.npz	0	72hpi	rep3	WT Mock
3155	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_37.npz	0	72hpi	rep3	WT Mock
3156	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_38.npz	0	72hpi	rep3	WT Mock
3157	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_39.npz	0	72hpi	rep3	WT Mock
3158	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_40.npz	0	72hpi	rep3	WT Mock
3159	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_41.npz	0	72hpi	rep3	WT Mock
3160	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_42.npz	0	72hpi	rep3	WT Mock
3161	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_43.npz	0	72hpi	rep3	WT Mock
3162	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_44.npz	0	72hpi	rep3	WT Mock
3163	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_45.npz	0	72hpi	rep3	WT Mock
3164	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_46.npz	0	72hpi	rep3	WT Mock
3165	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_47.npz	0	72hpi	rep3	WT Mock
3166	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_48.npz	0	72hpi	rep3	WT Mock
3167	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_49.npz	0	72hpi	rep3	WT Mock
3168	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_50.npz	0	72hpi	rep3	WT Mock
3169	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_51.npz	0	72hpi	rep3	WT Mock
3170	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_52.npz	0	72hpi	rep3	WT Mock
3171	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_53.npz	0	72hpi	rep3	WT Mock
3172	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_54.npz	0	72hpi	rep3	WT Mock
3173	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_55.npz	0	72hpi	rep3	WT Mock
3174	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_56.npz	0	72hpi	rep3	WT Mock
3175	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_57.npz	0	72hpi	rep3	WT Mock
3176	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_58.npz	0	72hpi	rep3	WT Mock
3177	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_59.npz	0	72hpi	rep3	WT Mock
3178	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_60.npz	0	72hpi	rep3	WT Mock
3179	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_61.npz	0	72hpi	rep3	WT Mock
3180	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_62.npz	0	72hpi	rep3	WT Mock
3181	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_63.npz	0	72hpi	rep3	WT Mock
3182	20221221_221221_smFISH_WT_no_virus_rep3_72hpi_012_results_results_cell_64.npz	0	72hpi	rep3	WT Mock
3183	20221221_221221_smFISH_WT_HIV_rep3_72hpi_007_results_results_cell_0.npz	2	72hpi	rep3	WT HIV
3184	20221221_221221_smFISH_WT_HIV_rep3_72hpi_007_results_results_cell_1.npz	1	72hpi	rep3	WT HIV
3185	20221221_221221_smFISH_WT_HIV_rep3_72hpi_007_results_results_cell_2.npz	63	72hpi	rep3	WT HIV
3186	20221221_221221_smFISH_WT_HIV_rep3_72hpi_007_results_results_cell_3.npz	2531	72hpi	rep3	WT HIV
3187	20221221_221221_smFISH_WT_HIV_rep3_72hpi_007_results_results_cell_4.npz	631	72hpi	rep3	WT HIV
3188	20221221_221221_smFISH_WT_HIV_rep3_72hpi_007_results_results_cell_5.npz	89	72hpi	rep3	WT HIV
3189	20221221_221221_smFISH_WT_HIV_rep3_72hpi_007_results_results_cell_6.npz	3571	72hpi	rep3	WT HIV
3190	20221221_221221_smFISH_WT_HIV_rep3_72hpi_007_results_results_cell_7.npz	3297	72hpi	rep3	WT HIV
3191	20221221_221221_smFISH_WT_HIV_rep3_72hpi_007_results_results_cell_8.npz	3550	72hpi	rep3	WT HIV
3192	20221221_221221_smFISH_WT_HIV_rep3_72hpi_007_results_results_cell_9.npz	1451	72hpi	rep3	WT HIV
3193	20221221_221221_smFISH_WT_HIV_rep3_72hpi_007_results_results_cell_10.npz	300	72hpi	rep3	WT HIV
